annotation path,recording path,recording path raw,dataset,set,annotation start (ms),annotation end (ms),annotation duration (ms),recording duration (ms),format,child_id,annotation_filename,recording_filename
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160818_0059_4311000_4371000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160818_0059.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160818_0059.wav,png2016,eaf_2016,4311000,4371000,60000,30552000,eaf,P-F42-C01,160818_0059_4311000_4371000.csv,160818_0059.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160818_0059_7436000_7586000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160818_0059.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160818_0059.wav,png2016,eaf_2016,7436000,7586000,150000,30552000,eaf,P-F42-C01,160818_0059_7436000_7586000.csv,160818_0059.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_1061000_1121000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,1061000,1121000,60000,33507000,eaf,P-F40-C01,160820_0061_1061000_1121000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_13256000_13406000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,13256000,13406000,150000,33507000,eaf,P-F40-C01,160820_0061_13256000_13406000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_19798000_19858000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,19798000,19858000,60000,33507000,eaf,P-F40-C01,160820_0061_19798000_19858000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_21187000_21337000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,21187000,21337000,150000,33507000,eaf,P-F40-C01,160820_0061_21187000_21337000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_22712000_22862000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,22712000,22862000,150000,33507000,eaf,P-F40-C01,160820_0061_22712000_22862000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_2330000_2390000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,2330000,2390000,60000,33507000,eaf,P-F40-C01,160820_0061_2330000_2390000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_26309000_26369000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,26309000,26369000,60000,33507000,eaf,P-F40-C01,160820_0061_26309000_26369000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_26925000_26985000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,26925000,26985000,60000,33507000,eaf,P-F40-C01,160820_0061_26925000_26985000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_30474000_30624000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,30474000,30624000,150000,33507000,eaf,P-F40-C01,160820_0061_30474000_30624000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_33083000_33233000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,33083000,33233000,150000,33507000,eaf,P-F40-C01,160820_0061_33083000_33233000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_3571000_3721000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,3571000,3721000,150000,33507000,eaf,P-F40-C01,160820_0061_3571000_3721000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_7124000_7184000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,7124000,7184000,60000,33507000,eaf,P-F40-C01,160820_0061_7124000_7184000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_7326000_7386000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,7326000,7386000,60000,33507000,eaf,P-F40-C01,160820_0061_7326000_7386000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_7386000_7686000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,7386000,7686000,300000,33507000,eaf,P-F40-C01,160820_0061_7386000_7686000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_7771000_7831000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,7771000,7831000,60000,33507000,eaf,P-F40-C01,160820_0061_7771000_7831000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160820_0061_9070000_9220000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160820_0061.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160820_0061.wav,png2016,eaf_2016,9070000,9220000,150000,33507000,eaf,P-F40-C01,160820_0061_9070000_9220000.csv,160820_0061.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_14066000_14216000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,14066000,14216000,150000,29371000,eaf,P-F09-C01,160823_0063_14066000_14216000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_19907000_20057000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,19907000,20057000,150000,29371000,eaf,P-F09-C01,160823_0063_19907000_20057000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_21025000_21085000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,21025000,21085000,60000,29371000,eaf,P-F09-C01,160823_0063_21025000_21085000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_22686000_22836000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,22686000,22836000,150000,29371000,eaf,P-F09-C01,160823_0063_22686000_22836000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_27976000_28036000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,27976000,28036000,60000,29371000,eaf,P-F09-C01,160823_0063_27976000_28036000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_3587000_3647000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,3587000,3647000,60000,29371000,eaf,P-F09-C01,160823_0063_3587000_3647000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_5858000_5918000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,5858000,5918000,60000,29371000,eaf,P-F09-C01,160823_0063_5858000_5918000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_6664000_6724000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,6664000,6724000,60000,29371000,eaf,P-F09-C01,160823_0063_6664000_6724000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_877000_937000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,877000,937000,60000,29371000,eaf,P-F09-C01,160823_0063_877000_937000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160823_0063_9948000_10098000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160823_0063.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160823_0063.wav,png2016,eaf_2016,9948000,10098000,150000,29371000,eaf,P-F09-C01,160823_0063_9948000_10098000.csv,160823_0063.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_10705000_10855000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,10705000,10855000,150000,26299000,eaf,P-F51-C01,160824_0020_10705000_10855000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_1114000_1264000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,1114000,1264000,150000,26299000,eaf,P-F51-C01,160824_0020_1114000_1264000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_12160000_12323000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,12160000,12323000,163000,26299000,eaf,P-F51-C01,160824_0020_12160000_12323000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_12383000_12520000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,12383000,12520000,137000,26299000,eaf,P-F51-C01,160824_0020_12383000_12520000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_17197000_17347000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,17197000,17347000,150000,26299000,eaf,P-F51-C01,160824_0020_17197000_17347000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_21518000_21578000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,21518000,21578000,60000,26299000,eaf,P-F51-C01,160824_0020_21518000_21578000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_23178000_23238000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,23178000,23238000,60000,26299000,eaf,P-F51-C01,160824_0020_23178000_23238000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_2979000_3039000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,2979000,3039000,60000,26299000,eaf,P-F51-C01,160824_0020_2979000_3039000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_4270000_4330000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,4270000,4330000,60000,26299000,eaf,P-F51-C01,160824_0020_4270000_4330000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_4696000_4846000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,4696000,4846000,150000,26299000,eaf,P-F51-C01,160824_0020_4696000_4846000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_5128000_5188000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,5128000,5188000,60000,26299000,eaf,P-F51-C01,160824_0020_5128000_5188000.csv,160824_0020.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/annotations/eaf_2016/converted/160824_0020_7756000_7816000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/converted/standard/160824_0020.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/png2016/recordings/raw/160824_0020.wav,png2016,eaf_2016,7756000,7816000,60000,26299000,eaf,P-F51-C01,160824_0020_7756000_7816000.csv,160824_0020.wav
